gene_short_name,FPKM
YIPF5,1.04926
-,0.0489597
RN7SKP246,0.281069
SPRY4,1.06494
-,0
-,0
SPRY4-AS1,1.16613
RPS12P10,0.290251
FGF1,0.353127
-,0
-,0.437424
ASS1P10,0.352843
NAMPTP2,0.0990637
-,0.333799
PRELID2,0.406602
TRPC6P2,0.255465
GRXCR2,0.415721
SH3RF2,0.439878
-,0.278216
-,0
RBM27,0.217027
POU4F3,0.433671
RNU7-180P,0
-,0.15336
-,0
-,0
KCTD16,0.446422
-,0
-,0.12395
CKS1BP5,0
GPR151,0.221506
ARHGAP26,0.777113
ARHGAP26-AS1,0.0789772
-,0.0523553
ARHGAP26-IT1,0
-,0.484663
STK32A-AS1,0.279669
NR3C1,0.346492
RPL7P21,0.0616653
-,0
-,0.454402
STK32A,0.502209
TCERG1,1.08967
-,0
SPINK1,0.0772808
-,1.30318
SCGB3A2,0.233369
-,0.529204
C5orf46,0.157291
-,0.911497
-,0.485368
EEF1GP2,0.746446
DPYSL3,8.50868
-,0
SPINK5,0
SPINK13,0
PGBD4P3,0
SPINK9,0
FBXO38-DT,1.64653
SPINK14,0
SPINK6,0
HMGN1P16,0.736487
MARCOL,0.40878
SPINK7,0.93797
-,0
FBXO38,2.05744
Metazoa_SRP,0.199138
-,0.0730896
ADRB2,0.443794
-,1.08765
HTR4,2.25243
-,0.171774
SH3TC2-DT,0.451877
RN7SKP145,0.162715
JAKMIP2-AS1,0
JAKMIP2,0.680116
-,0.316869
GRPEL2,0.804101
GRPEL2-AS1,0
PLAC8L1,0
LARS1,1.62075
-,0
RPL35AP16,0
RPL35AP17,0
IL17B,0.0691265
-,0.0364304
PCYOX1L,1.18713
CARMN,1.17192
MIR143,0
LNPPS,0
MIR145,0
ARHGEF37,0.258922
RNU6-588P,0
-,0.224992
U3,0.902104
RN7SL868P,0
-,0.185601
PPP2R2B,1.94218
RNA5SP196,0
RN7SL791P,0
KRT8P48,0.369583
PPP2R2B-IT1,0
ABLIM3,0.884004
-,0
-,0.531003
AFAP1L1,0.0817994
-,0.139027
PDE6A,0.455385
MFFP2,1.04893
Y_RNA,0
CSF1R,0.908542
RPL7P1,0.149616
Y_RNA,0
PPARGC1B,0.549796
MIR378A,0
PDGFRB,1.19691
CDX1,0.192368
ARSI,0.464079
SLC26A2,0.402273
HMGXB3,0.391983
TIGD6,0
-,0.192472
RPS20P4,0.969577
CD74,0.855257
-,0.292197
RPS14,5.28668
SLC6A7,0.25946
CAMK2A,0.774911
NDST1-AS1,0
NDST1,0.892632
NDST1,0.426179
MYOZ3,1.21222
MYOZ3-AS1,0
SYNPO,0.866715
-,0.239158
-,0.182678
RBM22,0.791169
SMIM3,0.836708
CSNK1A1,1.5006
-,0.351623
RPL29P14,0
IRGM,0.891849
ZNF300,0.633794
-,0.0303599
ZNF300P1,0.376814
ZNF300P1,0
-,0.0312873
GPX3,1.86082
GPX3,0.0652837
DCTN4,1.49643
-,0.2595
PDGFRL2P,0.0241043
CCDC69,0.476456
GM2A,0.570402
ANXA6,1.51844
SLC36A2,0.850331
ATP6V1G1P5,0.0912994
SLC36A3,0.429792
-,0.0636291
-,0.0359496
-,0.0425747
-,0.333111
TNIP1,1.19723
-,0.0745759
-,0.0788409
-,0.101634
SLC36A1,0.899575
RNA5SP197,0
SPARC,8.43772
-,0
CLMAT3,0
RN7SKP232,3.58677
GLRA1,0.323434
-,0.123025
RNA5SP198,0
LINC01933,0.845132
-,0.347573
NMUR2,0.615464
RPL36AP20,0.482055
LINC01470,0.340799
FAT2,0.404053
-,0.510198
MIR6499,0
LINC01861,0
-,0.289165
TCOF1,0.39739
FAM114A2,0.30013
SAP30L,0.47258
HAND1,0.825909
-,0.201695
-,0.502526
CIR1P1,0.13873
MIR3141,0
MFAP3,0.958558
GALNT10,0.755829
SAP30L-AS1,1.98593
HNRNPA3P7,0.369683
-,0.467798
MIR1294,0
RN7SL655P,0.707198
GRIA1,0.665577
RN7SL177P,1.64973
GEMIN5,0.228346
FAXDC2,0.626243
CNOT8,0.79617
Metazoa_SRP,0
MIR378H,0
-,0
KIF4B,0.434605
MRPL22,0.409244
-,0.158659
-,0.311279
RNA5SP199,0
-,0.61006
RPL6P32,0.445474
RNU6-556P,0
PPP1R2B,0.22305
TIMD4,0.103738
APOOP1,0.182837
HAVCR1,0.2349
HAVCR2,0
MED7,0.86751
GARIN3,0.455257
ITK,0.731589
-,0.208502
-,0.167425
SGCD,0.248116
-,0.232744
-,0
-,0.184889
-,0.0480504
RNU6-390P,0
-,0.150576
SOX30,0.22777
C5orf52,0.0324137
-,0
-,0.269242
THG1L,0.160989
LSM11,0.577534
-,0
-,0
-,0
FNDC9,0
NIPAL4-DT,0
-,0
ADAM19,2.16103
CYFIP2,1.86144
-,0.172496
NIPAL4,0.618618
-,0.195721
-,0.149082
RNU2-48P,1.04849
MARK2P11,0.09805
-,0.463743
-,0.157426
-,0.17392
-,0.997192
-,0.748414
-,0.0318452
-,0.4267
-,0.222056
LINC02227,0.295709
-,0.270945
-,0.469241
-,1.77493
CLINT1,1.06068
RNU6-260P,0
LINC02202,0.643326
-,0.499045
ATOX1,1.00808
G3BP1,0.788281
ATOX1-AS1,0.0933542
-,0.0956664
RPLP1P6,0.406229
-,0.19829
-,1.38405
UBLCP1,0.240635
RNF145,1.24557
-,0
LINC01932,0
-,0
Y_RNA,0
-,1.5662
IL12B,0.392598
RNU4ATAC2P,0
LINC01845,1.03821
-,0.438057
LINC01847,0.695977
ADRA1B,0.279448
GAPDHP40,0.2683
FABP6,0
FABP6-AS1,0.705274
-,0.17576
SH3TC2,0.609229
-,0
RNU6-732P,0
MIR584,0
C1QTNF2,0.269318
FAM200C,0.191482
EBF1,1.05409
-,0.466659
-,0.820222
PTTG1,0.46923
MIR3142HG,0.426082
MIR146A,0
MIR3142,0
SLU7,1.09117
LINC02159,0.405852
TTC1,2.8535
-,0.149327
PWWP2A,0.845321
GLRXP3,0
CCNJL,0.563508
-,0.401383
-,0
ATP10B,0.536549
-,0
-,0.844517
LARP1,1.80219
MIR1303,0
Y_RNA,0
RN7SL803P,0
RPL21P57,0.0598655
-,0.705532
RNU6-164P,0
ARL2BPP5,0.0671991
MRPL57P6,0.149794
-,0
CCNG1,1.16145
HMMR,0.0930546
HMMR-AS1,0.380426
NUDCD2,3.2151
-,0.0525165
-,0.59061
RNU6-168P,0
-,0.141212
LSM1P2,2.55376
-,0.03244
-,0
LINC03000,1.75273
LINC02143,0
-,0
-,0.673293
RNU6-209P,0
LINC01938,0.833329
-,0.308372
RN7SKP60,0.733667
-,0
RPL21P59,0.0636734
RPL7P20,0.199329
-,0.0524643
RPLP0P9,0.757939
LINC01947,0.200852
GABRA1,0.323126
MAT2B,1.98261
GABRB2,0.789703
GABRA6,0.191485
-,0.211913
FBLL1,2.19006
RARS1,0.41835
RPL10P9,0.127455
LINC01202,0.187743
GABRG2,0.668941
-,3.7033
RNU6-477P,0
SPDL1,1.3621
PANK3,1.32854
SLC2A3P1,0
MIR103A1,0
MIR103B1,0
FOXI1,0.254052
KRT18P41,0.337237
LINC01187,0.500266
C5orf58,0.437859
LCP2,2.25899
-,0.708709
WWC1,0.579997
LINC01366,0.703111
-,0.524647
KCNIP1,1.00993
KCNIP1-AS1,0
KCNMB1,0.435559
KCNIP1-OT1,0.139193
-,0.557218
-,0.222438
GABRP,0.408146
-,0.323573
TLX3,0.132364
-,0
RN7SL339P,0.166034
RPSAP71,0.0927621
SNORA70J,0
RPL10P8,0
MIR3912,0
-,0
SLIT3-AS2,0.41483
Y_RNA,0
SLIT3,1.31166
MIR218-2,0
-,0
-,0.731609
SLIT3-AS1,0.471077
MIR585,0
FGF18,0.259726
-,0.534451
-,0.18109
SMIM23,0.19199
DOCK2,0.979252
-,0
-,0.101159
INSYN2B,0.227026
MIR378E,0
NPM1,2.60495
-,0.244382
EFCAB9,0
UBTD2,1.3818
-,0
KLF3P1,0.138704
STK10,0.789903
-,0.110497
LINC01944,0.435376
-,0.124658
SH3PXD2B,0.780027
FBXW11,1.2106
-,0
-,0
-,0.498732
-,0.214675
-,0
-,0.639573
-,0.566843
-,0
DUSP1,1.18842
Y_RNA,0
RPL26L1-AS1,0.893102
-,0
RPL26L1,0.92024
-,0.193079
ATP6V0E1,2.5153
-,0
SNORA74B,13.5254
Y_RNA,0
NEURL1B,0.398392
-,0
-,8.63075
MIR5003,0
-,0
BNIP1,0.738621
RPL7AP33,0.0939781
NKX2-5,1.22081
-,0.232596
Y_RNA,0
RNA5SP200,0
STC2,0.650885
MIR8056,0
RNU6-500P,0
RANBP17,0.548885
RN7SL623P,0.160461
-,0.701387
USP12P1,0.197415
-,0.107853
-,0.286877
-,0.442196
-,0.680817
LINC02995,0.508658
LINC01863,0.471136
BOD1,1.35459
LINC01942,0.43305
-,0.441551
CREBRF,0.452355
CDC42P5,0.493177
ERGIC1,3.01186
C5orf47,0.241505
RPL12P22,1.05456
LINC01485,1.43559
-,1.09119
LINC01411,1.12748
GAPDHP71,0.248663
SUMO2P6,1.32959
-,0.146332
HIGD1AP3,0
NSG2,5.74623
-,0
-,0.210625
-,0
-,0
MIR4634,0
-,0
LINC01484,0.599727
MSX2,0.731614
ARL2BPP6,0.0751008
LINC01951,0.483303
NIFKP2,0.157309
-,0
-,0.144111
-,0.397788
RN7SKP148,1.17644
DRD1,0.402324
HRH2,0.585407
RNU6-226P,0
SFXN1,1.03996
-,0.391752
-,0.0555069
-,0.145354
CPLX2,1.37088
-,0.178268
-,0
THOC3,0.705573
OR1X1P,0.622841
THOC3-AS1,0.0549635
SIMC1,1.65989
BRCC3P1,1.36448
TTN-AS1,0
-,0
-,0
-,0
-,0
-,0
-,0
-,0
TTN,0.353836
CCDC141,0
RNU7-104P,0
-,0.293708
-,0.162446
RPS6P2,1.23645
-,0
KIAA1191,1.56684
-,0
-,0.534234
FAF2,0.720342
RNF44,1.43298
SNCB,1.53156
MIR4281,0
EIF4E1B,0.192707
CDHR2,0
GPRIN1,1.51174
RN7SL684P,0.525937
Y_RNA,0
-,0.0422532
-,0.0509839
LINC01574,0.220578
ARL10,0.668621
HIGD2A,12.577
NOP16,0
MIR1271,0
CLTB,1.96102
UNC5A,0.244824
HK3,0.0706919
UIMC1,0.428208
TSPAN17,0.815563
FGFR4,1.76526
CPEB4,1.07879
-,0.128181
RAB24,0
MXD3,0.499993
PRELID1,4.14862
ZNF346,0.668832
ZNF346-IT1,0.11901
RGS14,1.23866
PFN3,0.0577992
SLC34A1,0.517352
F12,0.402794
PRR7-AS1,0
GRK6,0.530837
PRR7,0.486143
-,0.439443
DBN1,6.35691
LMAN2,1.60564
-,0.107109
PDLIM7,3.44037
PDLIM7-AS1,0
DOK3,1.02611
FAM193B-DT,1.72457
TMED9,1.66777
B4GALT7,1.12653
-,0.994455
-,0
SIMC1P1,0.312681
-,0
DDX41,2.88885
-,0.0186079
FAM193B,0.40105
PROP1,0.0525949
-,0
-,0
OR1X5P,0.580842
-,0.186488
-,0
-,0
-,0
SUDS3P1,0
N4BP3,0.361359
RMND5B,1.46523
NHP2,3.50885
-,0.254323
-,0.107438
GMCL2,0.231365
-,0.175185
-,0
-,0.308113
FAM153A,0.203254
TENM2,1.56259
-,0.151825
-,0.686058
-,0.503335
-,0.247418
-,0.121334
-,0.333048
-,0.0945046
-,0.0658043
-,0.124325
-,0.0498892
-,0
-,0.150351
-,0.461242
TENM2-AS1,0.0990036
HNRNPAB,1.49708
PHYKPL,1.55398
-,0.219871
COL23A1,0.278884
-,1.32021
-,0.110245
RN7SL646P,0
-,0.601065
MSANTD5,0.591223
-,0
ZNF354A,0.199886
-,0
-,0.566474
-,0
AACSP1,0.233971
AACSP1,0
ZNF354B,0.28711
RNU1-39P,0
ZNF454-DT,0.132631
ZFP2,0.196521
-,0.0967767
PIGFP1,0.278051
ZNF454,0.341622
-,0.357475
ZNF879,0.428236
CLK4,1.41087
RN7SKP70,0
ZNF354C,0.302191
-,0
-,0
-,0
-,0
-,0
U4,0
-,0
-,0.0755196
-,0
-,0
RUFY1,0.794968
RUFY1-AS1,0
PRDX2P3,0
-,0.353872
GRM6,0.919473
ADAMTS2,0.473185
NSD1,1.76627
PRMT1P1,0
-,0.300907
RPL21P60,1.11626
C5orf60,0.0689005
-,0.061277
-,0
LTC4S,0
MAML1,0.00320893
HNRNPH1,1.12712
Metazoa_SRP,0
-,0.482731
-,0.135186
FAM153CP,0.767507
-,0
-,0.552649
RASGEF1C,0.185103
-,0.185386
GFPT2,0.628224
-,0.10796
RNU6-525P,0
-,0.519673
RNF130,0.882364
-,0
-,1.00513
RPS15AP18,0.896306
-,1.65271
MIR340,0
SCGB3A1,0
MGAT4B,0.597948
MRNIP,0
TBC1D9B,1.72521
SQSTM1,0.578474
MRNIP-DT,0
MIR1229,0
RN7SKP150,0
Y_RNA,0
-,0.58528
LINC02222,0.667091
OR2AI1P,0.483821
RNU1-17P,0
OR2Y1,0.738335
-,0
-,0
-,0
-,0
CEP192P1,0
-,0
-,0
-,0.81311
-,0
CNOT6,0.469358
-,0.833071
FLT4,0.305872
BTNL8,1.38069
Y_RNA,0
RPS29P12,0
-,0.196627
TMEM69P2,0.444131
ARPP19P1,2.62278
MGAT1,1.33735
-,0
BTNL3,0.236177
RNU6-1036P,0
HEIH,1.16533
-,0
LINC00847,0.346379
-,0.377214
FOXO1B,0.408888
-,0.532776
ZFP62,0.961842
LINC01962,1.05489
MAPK9,1.42203
-,0.286402
-,0.0544948
-,0
OR2V1,0.341952
BTNL9,0.620536
MIR8089,0
OR2V2,0.537643
RNU6-705P,0
-,0
OR4F3,0
WBP1LP4,0
RPL23AP45,0
WBP1LP12,0
CICP15,0
-,0
SEPTIN14P5,0
OR4F1P,0.0409641
ANKRD18FP,0.0349348
-,0.0264937
SEPTIN14P6,0.0605498
LINC03066,0.104366
-,0.0878923
-,0.386285
TRIM7-AS2,0
TRIM7-AS1,0
TRIM7,1.08049
-,0.208222
IRF4,0.204981
-,0.213038
EXOC2,0.419
-,0.0658767
HUS1B,0.661401
MARK2P18,0.20886
-,0.414812
-,0.129681
-,0.124172
-,0.16335
-,0.283398
-,0.453012
-,0.237994
-,0.641106
DUSP22,1.22686
LINC01394,0.0738638
FOXQ1,0.345365
FOXF2-DT,0.0822545
RN7SL352P,0
ELF2P2,0.238123
-,0.463013
FOXF2,0.28956
MIR6720,0
FOXCUT,0.420531
RACK1,35.365
SNORD96A,0
SNORD95,0
TRIM52,0
TRIM52-AS1,0
-,0
-,0.23099
FOXC1,0.553408
LINC01622,0.900524
-,0.310631
-,0.184063
GMDS,1.25193
-,0.151543
-,0.540514
SERPINB1,0.511735
TRIM41,1.00168
MIR4638,0
-,0
LINC02521,0.521949
LINC01600,0.293175
-,0
-,0.382009
SERPINB9,1.2393
LINC01011,0.418012
NQO2,0.284514
NQO2-AS1,0.172081
SERPINB9P1,0.644687
MIR4645,0
-,0
FAM136BP,0.282641
HTATSF1P2,1.44877
-,0.626807
SERPINB8P1,0.272312
-,0.603923
SERPINB6,1.2638
TUBB2BP1,0.0943524
LINC02525,0.118549
MYLK4,0.312163
WRNIP1,0.829482
CBY3,0
CANX,2.643
-,0
HMGB3P22,0
PXDC1,0.297316
-,0.641707
-,0.591055
GMDS-DT,1.24825
-,0.676856
HMGN2P28,0.474993
-,0.22923
-,0.860106
BPHL,0
-,0
TUBB2A,10.1585
RPS25P7,0.0974038
-,0.277006
CRIPTOP4,0
-,0
-,0.208265
FAM50B,0.363203
GLRX3P2,0.481168
-,0.139411
-,0.376547
-,0
-,0.618945
-,0.640854
NAA40P1,0.180847
-,0.542049
-,0
KU-MEL-3,0.600787
PSMC1P11,0.65819
-,0.314389
-,0.411655
-,0.135097
RNA5SP202,0
-,0.239071
LINC02533,0.364179
-,0.207083
RPS18P8,0.0470872
TUBB2B,9.47482
SLC22A23,1.64602
PSMG4,0
-,0.482764
-,0.562101
TFB2MP1,0.7054
-,0.582158
-,1.59191
TOMM5P1,0
PPP1R3G,0.21308
CDYL,1.15403
-,0.494766
CDYL-AS1,0.194328
RPP40,0
-,0.550073
LYRM4-AS1,0.927966
-,0
RN7SL221P,0
LYRM4,2.10541
MIR3691,0
PKMP5,0.414902
NRN1,0.938199
F13A1,0.622939
MIR7853,0
MIR5683,0
FARS2,0.72181
-,0.235247
FARS2-AS1,1.85839
HNRNPA1P37,0.354897
-,0.0728544
RPL34P16,0.329703
-,0.107135
-,0.174174
-,0.121827
RN7SL554P,0.18791
-,0.181301
-,1.14212
-,0
-,0.229584
-,0.0459214
BTF3P7,0.687253
-,0.804035
-,0.251796
-,0.220638
RIOK1,1.28838
LY86-AS1,1.0369
SNAPC5P1,0
-,0.111614
CNN3P1,0.514828
LY86,0.0638435
HNRNPLP1,0.354576
RPS26P29,0.360325
IDH1P1,0.283157
SNRNP48,0.461273
RPL29P1,0.190453
RIPK1,1.28014
-,0
RNA5SP201,0
PRPF4B,0.425862
FAM217A,0.177544
ECI2,0.453607
TEX56P,0
TEX56P,0
-,1.42647
ECI2-DT,0.299973
BMP6,0.362733
TXNDC5,1.43844
BLOC1S5-TXNDC5,0
BLOC1S5,0.283982
EEF1E1-BLOC1S5,0
EEF1E1,1.53088
-,0.312355
PIP5K1P1,0.36661
RPL21P62,0.230639
RNU6ATAC21P,0
RPL7L1P20,0.0884092
-,0.74485
OFCC1,0
RPL7AP36,0.196199
-,0.183928
-,0.0388175
LINC00518,0.213041
MIR5689HG,0.088305
MIR5689,0
MRPL48P1,0.113433
LINC02522,0.603719
TFAP2A,1.14795
TFAP2A-AS2,0.256919
TFAP2A-AS1,0.518584
GCNT2P1,0
-,0
C6orf52,0
Y_RNA,0
PAK1IP1,0.0369815
TMEM14C,0.179438
TMEM14B-DT,0.313666
GCNT2,0.114392
-,0
-,0
RPL21P63,0
RREB1,0.682436
-,0.706214
Y_RNA,0
-,0
TMEM14B,1.90329
-,0
SYCP2L,0
MAK,0.167539
RNA5SP203,0
GCM2,0.243243
-,0.196502
-,0
ELOVL2,0.258769
-,0
ELOVL2-AS1,0.190859
SSR1,1.60248
CAGE1,0
-,0
-,0.43525
RPS3P4,0.515503
ACCSLP1,0.636713
-,0.0840473
THAP12P5,0.228357
RNU1-64P,0
-,0.229512
-,0.2085
Metazoa_SRP,0
-,0
SMIM13,0.987442
ERVFRD-1,0.56103
-,0.326581
AMD1P4,0.676713
-,0.20311
ADTRP,0.314979
-,0.660194
TMEM170B,0.809023
SUMO2P12,0
EDN1,0.472657
RN7SKP293,0.871723
RPL15P3,0.286905
LINC02530,0.517025
-,0
NEDD9,0.799625
-,0.372008
-,0.0534611
RPS4XP7,0.259937
RN7SKP204,0.941502
-,0
-,0
HULC,0
-,0
-,0
SLC35B3,0.476318
-,0.29642
NOL7,0.37622
RANBP9,0.432024
-,0.382628
MCUR1,0.453735
-,0.120665
GFOD1,0.506574
GFOD1-AS1,0
-,0.373164
RNF182,0.178008
MRPL35P1,0.119713
CD83,0.671454
-,0.100451
PHACTR1,2.09634
-,0
-,0
TBC1D7,2.47785
-,0
PHACTR1,0.618782
RNU1-11P,0
-,0.398766
RNU7-133P,0
-,0.305478
-,0.0306648
-,0
-,0.308544
LINC01108,0.363034
-,0
-,0.0471174
RNU6-793P,0
RN7SL332P,0
RPL6P17,0.969182
JARID2-DT,0.212299
5S_rRNA,0
-,1.46728
-,0
ARPC3P5,0.0942689
LINC02543,0.559981
-,0
MDH1P2,0.233902
MYLIP,0.357342
MIR4639,0
-,0.619643
-,0.165261
MRPL42P2,0.977792
DTNBP1,1.04585
-,0.105147
Y_RNA,0
RNU6-1114P,0
GMPR,0.46077
-,3.21168
-,0.263532
JARID2,0.371216
JARID2-AS1,0.210347
RNU6-522P,0
RNU6-645P,0
-,0.330719
-,0.242164
-,0.265683
STMND1,0.651605
ESDP1,0.155505
SIRT5,0.81941
-,0
SUMO2P13,0.457043
-,0.721145
-,0.217309
RBM24,0.329587
-,0.130307
CAP2,0.438625
RPL7P26,0.140935
RNA5SP204,0
Y_RNA,0
FAM8A1,0.488705
NHLRC1,0.342968
TPMT,0.205256
NUP153,0.567566
NUP153-AS1,0
RNU6-190P,0
KDM1B,0.415025
Y_RNA,0
-,0.251348
-,0
RNU6-263P,0
DDX18P3,0.0826236
IMPDH1P9,0.271818
RNF144B,0.358522
MIR548A1HG,0.246566
MIR548A1,0
RPL21P61,0.564976
-,0
LNC-LBCS,1.73118
RPL5P20,0.54408
RNA5SP205,0
KRT18P38,0.520158
UQCRFS1P3,0
RNU6-801P,0
ID4,1.84937
-,0
RPL29P17,0.475416
MBOAT1,0.406339
-,0
-,0.269554
-,0.356522
-,0.233257
-,0.472272
DEK,0.887711
Y_RNA,0
E2F3,0.549446
RN7SL128P,2.07573
E2F3-IT1,0
RNU6-141P,0
-,0.399134
-,0.0940152
-,0.346207
LINC00581,0.400073
-,1.03062
CDKAL1,0.587343
RPL36AP25,0.13181
-,0
RNU6-150P,0
BOLA2P3,0.253469
ATXN1,1.50587
-,0
ATXN1-AS1,0.797136
-,0
-,0
SOX4,1.21843
KIF13A,0.834414
-,0.117391
-,0
-,0.305568
RPL6P18,0.253051
RNU6-1060P,0
-,0
-,0.274316
-,0.830278
-,0
HIVEP1,0.821139
ISG20L2P1,0.48289
HNRNPA1P58,0.174047
-,0
RNU6-391P,0
-,0.147044
-,0
SPTLC1P2,0
NRSN1,0.793677
TDP2,1.09785
DCDC2,0.274806
KAAG1,0.46401
LINC02828,0.166528
-,0.117887
GMNN,0.306392
ACOT13,0.387015
-,0
-,0
C6orf62,1.14156
-,0.0634886
-,1.18392
CMAHP,0
-,0
RPL21P68,0
CARMIL1,0.894272
-,0.29238
-,1.11045
-,0.969742
-,0.737864
KATNBL1P5,0
-,0.146775
Y_RNA,0
RNU6-987P,0
-,0.12199
SCGN,0.0988151
-,0.112862
-,0.275995
H2AC2P,0
PRELID1P2,0.449941
H2AC1,0.152312
H2BC1,0.370125
H2BC2P,0.665234
KIAA0319,0.374505
KRT8P43,0.154983
SLC17A1,0.252903
SLC17A4,0.788236
H2BP5,0.687428
SLC17A2,0.170385
SLC17A3,0.502801
H2AC3P,0
-,0.155872
H3P26,0
H1-1,0.322046
H3C1,1.22473
H4C1,1.79726
H4C2,0.732676
H3C2,14.6013
H2AC4,1.94714
H2BC3,0.304366
H2AC5P,0.101259
H3C3,4.03635
H1-2,5.04981
MRS2,0.408739
ALDH5A1,0.95092
GPLD1,0.303108
CASC15,3.1575
NBAT1,0.787333
NGRNP4,0
-,0
RN7SKP240,0.617348
PRL,0.161396
HDGFL1,0.431485
-,0.1039
-,0
ABT1,0.00644617
-,0
-,0
-,0
-,0
-,0
GUSBP2,0.368164
GUSBP2,0
POM121L6P,0.158232
ARMH2,0
-,0
RIPOR2,0.534999
-,0.61879
-,0
-,0
MTCO2P33,0.487156
PPIAP29,0
ASS1P1,0.130425
RN7SL334P,0.21639
-,0
VN1R13P,2.39592
VN1R11P,1.94301
RNU2-62P,1.04154
-,0.231337
H2BC11,0.742654
H2AC11,8.11128
-,0
TRIM38,0.196221
LINC02980,0.339769
-,0
H4C9,1.66683
H2BC12,2.12847
MIR3143,0
H2AC12,2.18878
-,0.161421
RPL10P2,0.112288
-,0.272475
POM121L2,0.743253
VN1R10P,0.0996675
LINC00240,0.552182
LARRPM,0.192057
-,0
VN1R12P,2.46919
-,0.446513
MCFD2P1,0
ZNF184,0.144705
-,0.152622
-,0.404263
-,0
-,0
-,0
HNRNPA1P1,0.245198
CD83P1,0.136798
RNU6-471P,0
RPL8P1,0
-,0.31053
PRSS16,1.5691
GPR89P,0.48021
-,0.165393
ZNF204P,0
ZNF391,0.483955
RSL24D1P1,0
H4C10P,0.784773
H2BC13,0.648254
H2AC13,5.74628
H3C10,1.501
H2AC14,4.3192
H2BC14,0.694455
H4C11,1.4619
H4C12,6.44755
H2AC15,0.742411
-,0.723111
H2BC16P,0.669467
H2AC16,2.80135
H1-5,7.18319
H3C11,5.3337
H4C13,0.720051
H3C12,0.833717
H2AC17,4.20502
H2BC17,1.65395
RNU7-26P,0
OR2B2,0.672964
OR2W6P,0.908305
OR2B6,1.29666
RPLP2P1,0
OR2W4P,0.74477
H2BC15,2.28499
IQCB2P,1.24474
ZNF322,0.0877379
ZKSCAN8P1,0.744209
-,0.423278
ZNF603P,0.141838
ZKSCAN8P2,0.167061
TOB2P1,0.0839517
LINC01012,1.40621
ZKSCAN4,0.265548
NKAPL,0.140276
ZSCAN9,1.00807
-,0.61292
SMIM15P2,0
ZSCAN16-AS1,0.773627
U3,0
ZSCAN16,0
-,0
ZNF602P,0
-,0.407865
OR2W2P,1.27106
OR2B7P,1.1677
OR2B8P,0.64753
OR1F12P,2.29621
-,0.242351
ZNF165,0.282187
-,0.354293
ZSCAN12P1,0
ZKSCAN8,0.768119
RNU2-45P,3.34203
ZSCAN23,0.447595
COX11P1,0.394769
OR2E1P,0.225037
-,0.422307
-,0.686455
GPX6,0.855353
GPX5,0
ZSCAN26,0.574326
-,0
PGBD1,0.566967
-,0
-,0
LINC00533,0
RPSAP2,0
NOP56P1,0
-,0.00912594
LINC01623,0
RPL13P,0
ZNF90P2,0
HCG14,0
ZSCAN12,0.618629
LINC01556,0
KRT18P1,0
RN7SL471P,0
HCG15,0
-,0
SCAND3,0.0246125
ZBED9-AS1,0.0927209
OR2AD1P,0
OR2W1-AS1,0
OR2W1,0
OR2P1P,0
SAR1AP1,0
OR2B3,0
ZNF311,0
OR2J1,0
-,0.0863165
-,0
OR2N1P,0
-,0
ZSCAN31,0.383175
-,1.30202
-,0
ZKSCAN3,0.194946
OR2J3,0
OR2J2,0
OR2J4P,0
-,0
OR2H4P,0
DDX6P1,0
TRIM27,0.487867
RNU6-930P,0
LINC03003,0
OR2B4P,0
OR2U1P,0
OR2G1P,0
OR2U2P,0
UBDP1,0
MAS1LP1,0
OR14J1,0
-,0
MAS1L,0
RPS17P1,0
LINC02829,0
OR5V1,0
OR11A1,0
OR12D3,0.0124715
OR12D2,0
OR12D1,0
OR10C1,0
-,0
GPR53P,0
SUMO2P1,0
OR2H1,0
ZFP57,0
ZDHHC20P1,0
LINC01015,0
Y_RNA,0
IFITM4P,0
-,0
-,0
-,0
MOG,0
HLA-P,0
RPL7AP7,0
MICG,0
HLA-G,0
HCG4P8,0
HLA-V,0
HLA-V,0
HCG4,0
-,0.134316
HLA-H,0
HLA-T,0
DDX39BP1,0
MCCD1P1,0
HCG4B,0
HLA-K,0
HLA-U,0
HLA-F,0.0186315
-,0
HLA-F-AS1,0
RPL23AP1,0
MICE,0
HCG9P5,0
HLA-W,0
MICD,0
-,0.106187
-,0
HCP5B,0.275447
PPP1R11,0.133564
RNF39,0
TRIM31,0.0353554
TRIM31-AS1,0
-,0
TRIM40,0
H2BC4,7.40813
HFE,0
-,0
H2AC6,7.09271
H4C3,21.8746
H1-6,0.207741
H1-4,8.40091
-,0.180347
-,0.69628
H2BC5,2.74974
H2BC6-AS1,0
H2BC6,0.988474
LARP1P1,0.172071
H4C4,1.41767
H1-12P,0
-,0.532137
H3C4,0.604372
H2AC7,2.55298
H2BC7,0.693871
-,0.308041
H4C5,16.3589
H2BC8,1.54514
H2AC8,17.2854
H3C5P,0
H3C6,1.23402
H2AC9P,0
H1-3,0.99552
H4C6,1.94439
H4C7,0.202651
H3C7,0.782242
H2BC9,1.8629
H3C8,1.19752
-,0.411146
H2AC10P,0.500637
H2BC10,1.1398
H4C8,3.55063
-,1.3383
H3C9P,0.737684
-,0.150498
BTN3A2,1.01292
BTN2A2,1.32706
BTN3A1,1.12848
BTN2A3P,0.445228
BTN2A3P,0.0839032
BTN3A3,0.488345
BTN2A1,0.0299959
-,0
BTN1A1P1,0
BTN1A1,0
RNU6-502P,0
HCG11,0
